age,is_corporate,total_balance,has_active_loan,recent_tx_count,product_id,target_product,profile_id
39,0,3952597,1,9,105,BankScope 주택담보대출,2e74b975b4457e8bf3c1c913
36,0,17618017,0,10,102,BankScope 주택 마련 적금,d07548434d3fd4560727db90
31,0,4633121,1,43,100,BankScope 자유적금,1e0a934220e6feef8c809a6d
35,0,7103013,1,30,104,BankScope 신용대출,391afdf557ab8049732b2a88
37,0,24243388,1,13,105,BankScope 주택담보대출,3980758a398b6ed1573e60ee
47,1,181119694,1,5,108,BankScope 기업대출,69a760d7d70aa39bc9c621aa
45,0,67340100,0,5,97,BankScope 정기예금,a12e1a6846477a3baecb5d2d
43,0,26848235,0,8,97,BankScope 정기예금,059b32d9d58136d79b6d4d9c
32,0,17673429,1,9,105,BankScope 주택담보대출,bdbc732e3dce44109defee23
47,0,35073725,0,8,97,BankScope 정기예금,647af9b426a217586ab43b7e
48,1,257750173,0,8,99,BankScope 기업 정기예금,ec4d2b444f138d6cd7a2e755
29,0,3592822,1,17,106,BankScope 전세자금대출,9d3e630a4cceac53c1a8b2d8
52,0,56160118,0,3,97,BankScope 정기예금,330839db4788f230a1abbbfe
28,0,4472694,1,18,104,BankScope 신용대출,871caefe7c2a158991592f45
28,0,5202579,1,21,104,BankScope 신용대출,99158e7140bf4404489b3e84
25,0,2894912,0,16,101,BankScope 청년 희망적금,50191da0c80026cb6de22d03
38,1,180506982,0,4,99,BankScope 기업 정기예금,f54e9f2fa6cd41184d9c9141
62,0,123602135,0,6,98,BankScope 시니어 우대예금,4824f8ddbd9ba38f40e6d125
35,0,10467871,1,8,105,BankScope 주택담보대출,b098ec8ed364e3b7266eb7bc
45,0,48591881,0,4,97,BankScope 정기예금,8450152b36ba2f6af8dd2d6a
33,0,8631567,1,14,106,BankScope 전세자금대출,5108fc90da454d88e411a88e
43,0,54020756,1,8,97,BankScope 정기예금,c63bda61ec5875e7360e6819
28,0,3161202,0,22,101,BankScope 청년 희망적금,67b266766a2e24ce63a26139
39,1,269811551,1,6,99,BankScope 기업 정기예금,29b585357ed27c64c9f58a59
22,0,3029156,0,22,101,BankScope 청년 희망적금,f28ce1f6eb130d6e2285c1e4
42,0,16281395,0,15,102,BankScope 주택 마련 적금,eaf91cb0cb7dbe673b48d244
48,1,62897503,0,7,103,BankScope 기업 정기적금,ac7ce7a3339436d4f5ac7d23
34,1,76758838,0,12,103,BankScope 기업 정기적금,9374867efccd3159882473f4
55,0,22762267,0,3,98,BankScope 시니어 우대예금,72e092c65d250aff4bc3b610
39,0,14120373,0,15,102,BankScope 주택 마련 적금,9e93c7ee9a6a142434d20422
55,0,54230513,0,11,97,BankScope 정기예금,a56e23604445b587934f3fb4
23,0,3953256,1,24,104,BankScope 신용대출,5b75806381a3b8aeae6d0f2a
43,0,22233647,1,8,105,BankScope 주택담보대출,47907c42b7c0efa200da2dab
27,0,9432544,1,7,105,BankScope 주택담보대출,1439d6f2f20d3975678fe927
19,0,2589237,0,19,101,BankScope 청년 희망적금,fe826fbdbe63217e0778350e
62,0,70303725,0,1,98,BankScope 시니어 우대예금,105c2fffe22bc740552463bc
66,0,123823933,0,4,98,BankScope 시니어 우대예금,fec583e8ebe524c1642fedde
26,0,6458182,0,17,106,BankScope 전세자금대출,0af31f467f4aae6f5a7fba16
57,0,56556901,0,10,97,BankScope 정기예금,13091fe5780ee02f9bccc4b0
29,0,3559129,0,19,101,BankScope 청년 희망적금,61e4dc96fb94702b46259e67
33,0,10902786,1,35,100,BankScope 자유적금,f0c73295e1b9437a1f221dbf
28,0,6066567,1,28,104,BankScope 신용대출,b1497e3a64427280e00d7095
19,0,2205695,0,12,101,BankScope 청년 희망적금,9356214759cf879c81f5e1de
33,0,4390713,0,20,101,BankScope 청년 희망적금,33c1a15edc7fbd58a371d364
33,0,3741547,1,31,104,BankScope 신용대출,d5ca1bc6c467a8c30ddc4432
19,0,2423383,0,22,101,BankScope 청년 희망적금,58af72bd54172f9b860dfc08
40,0,23575588,1,6,105,BankScope 주택담보대출,2d60d326f783dfed0667589a
33,0,2523077,1,21,104,BankScope 신용대출,af1030a1c13d96b2cd9968aa
20,0,2633998,0,22,101,BankScope 청년 희망적금,99f549ed45643fa422f64b07
22,0,0,0,11,101,BankScope 청년 희망적금,fe3f3311bbaed491b153dde9
39,1,45427479,0,12,107,BankScope 소상공인 대출,8cc67c2e3e4d13fe3e5327dc
52,0,47886111,0,7,97,BankScope 정기예금,bd7226630d85dbeb8272f32e
50,0,45296538,0,7,97,BankScope 정기예금,a529c8b4387b52fbaddf2de0
43,0,12010291,1,8,105,BankScope 주택담보대출,486c4fdf01313678c317dbbd
47,1,40289340,1,5,103,BankScope 기업 정기적금,f49a25c4c947aaa81a29e131
39,1,35300200,0,14,107,BankScope 소상공인 대출,8b9f1c3bdfd38766619cd1f5
29,0,4954621,1,18,104,BankScope 신용대출,aaf9e5d45dbcdafcf65cc75c
45,0,39596886,0,8,97,BankScope 정기예금,167ce9e16590ec1309db0e92
23,0,2395451,0,21,101,BankScope 청년 희망적금,dd9fd243f3dae23f822e58a9
37,0,19652296,1,12,105,BankScope 주택담보대출,5b74527c2e01f6150113fa70
48,0,46494139,0,12,97,BankScope 정기예금,7843798d677aaa9facabc3c1
43,1,275149743,0,3,99,BankScope 기업 정기예금,75b637f73a2e799ebe654c4a
33,0,4470726,0,16,101,BankScope 청년 희망적금,271907e84216755e5a1c0e15
70,0,118453073,0,5,98,BankScope 시니어 우대예금,3f916ab383f0bfe8497f1297
24,0,3392029,0,28,101,BankScope 청년 희망적금,0c6d028f8f6d17d935c672c4
56,0,93351416,0,6,98,BankScope 시니어 우대예금,84b21fe5ae9564a117c2fbe4
25,0,1446590,0,21,101,BankScope 청년 희망적금,3fcf59fcf5e7838450cc4dd7
32,0,3537783,0,14,101,BankScope 청년 희망적금,233102a20bb481e4960ee216
23,0,2814809,0,18,101,BankScope 청년 희망적금,dac7fae44a17d1b917f06574
27,0,7221329,1,26,104,BankScope 신용대출,32963a18daf2740e9d3ff981
48,1,52992609,0,7,103,BankScope 기업 정기적금,5fad2e454bc699cfc540ad88
38,0,63187074,0,9,97,BankScope 정기예금,42b94c94ecbe6d42b65a00e0
34,0,20613233,0,11,102,BankScope 주택 마련 적금,cde2203541baa67439d3d3c8
27,0,3529933,1,18,106,BankScope 전세자금대출,7d3b60e57c63b1c8fa1bb560
30,0,8138473,0,30,100,BankScope 자유적금,e9a8205dbd11f344f851a796
42,1,57909298,0,4,103,BankScope 기업 정기적금,81b57c5b728acc9d9c6b7651
26,0,3428176,0,18,101,BankScope 청년 희망적금,f4b29c8e46ebb2d847521d7a
43,1,61116106,0,8,103,BankScope 기업 정기적금,d0b269e90083cb48ff39019e
19,0,4789938,0,23,101,BankScope 청년 희망적금,0dc95766017f64da9a17bf3d
27,0,8442722,1,16,106,BankScope 전세자금대출,f424c2088f7a3c718461deb9
61,0,105466079,0,3,98,BankScope 시니어 우대예금,f7de28bf6675bf1b1fa3bb38
49,1,308897350,1,13,108,BankScope 기업대출,e2a277b4f20073fe2c74e918
32,0,3682920,0,23,101,BankScope 청년 희망적금,370794f753482cbb19aac92f
33,1,75502023,1,9,103,BankScope 기업 정기적금,7ff41b0d8b9d41d96a9d6e18
58,0,79634286,0,9,98,BankScope 시니어 우대예금,3af9dafe60673f0b2f11e69f
27,0,4035224,1,26,104,BankScope 신용대출,7fffbd3cbefe6cdebb511257
55,0,44692966,0,3,98,BankScope 시니어 우대예금,97cec30996ac3cd3f947dd55
47,1,79665429,1,3,99,BankScope 기업 정기예금,df5f8a1e6aca6443d1c0b13f
27,0,2747166,0,26,101,BankScope 청년 희망적금,961112203171e8dc10b9aebb
34,0,22713825,1,14,102,BankScope 주택 마련 적금,4bc0595b9b00c44c28fc3d0a
39,1,49664467,0,11,103,BankScope 기업 정기적금,cde8ba4eac4fcd7d3b68aa90
22,0,8478149,1,16,106,BankScope 전세자금대출,c6529431ca757c669e019c4f
67,0,65681519,0,4,98,BankScope 시니어 우대예금,b3a2b1aa7c54b1b5038993f7
32,0,15164249,0,23,102,BankScope 주택 마련 적금,f75c1ce8d052a3d1e4619abe
36,0,11529037,0,30,100,BankScope 자유적금,4cdc1d809b06b4f4e03a685e
73,0,134540874,0,5,98,BankScope 시니어 우대예금,4b9811ff0a75adece58bc964
51,0,49740901,0,6,97,BankScope 정기예금,69b61f7ba0bfa553900dc4b4
31,0,3777662,0,22,101,BankScope 청년 희망적금,c7189a7e7e3d24b4a033e088
38,1,35972817,1,14,107,BankScope 소상공인 대출,9aeef3a208728f059c66de86
50,1,25775881,1,10,107,BankScope 소상공인 대출,78fbfeeca2a44146c88b2a65
34,0,7958516,1,27,104,BankScope 신용대출,2d42aa21ba41f073c9a2c3f0
63,0,60896266,0,3,98,BankScope 시니어 우대예금,0395c932593c339ba9fd0830
37,0,18749307,1,14,102,BankScope 주택 마련 적금,7c9765b1a5aac80d39aae5c0
38,0,8985387,1,13,105,BankScope 주택담보대출,4e73910b5a2b69ee97a98794
31,0,9678714,0,36,100,BankScope 자유적금,11bbccadbd43282367c6ae63
50,1,205846046,0,7,99,BankScope 기업 정기예금,e71d03bb78944d5fddcc5694
37,0,18512719,0,12,105,BankScope 주택담보대출,858b71f2b5f025b73982d8c1
31,1,58096467,0,7,103,BankScope 기업 정기적금,836727a067580185f4d0dd21
28,0,4913054,1,25,104,BankScope 신용대출,8dd287d57d4ead6fb25ba96f
51,0,46182858,0,6,97,BankScope 정기예금,8a9ea80b480c72dd1d033272
40,1,232251027,0,4,99,BankScope 기업 정기예금,4be1b74ad7d5e835c343dde5
23,0,4581469,1,13,106,BankScope 전세자금대출,33f4565e25b2f358fada9e54
22,0,3559212,0,22,101,BankScope 청년 희망적금,421e08ce25bd6cbb5f76f931
24,0,4557289,1,20,101,BankScope 청년 희망적금,ec928402c8074482df17ad5e
54,0,44701037,0,9,97,BankScope 정기예금,5ebc6388b86a30fc5ee5d783
39,0,24851426,1,5,105,BankScope 주택담보대출,c4ea68503ddcb00d04717be4
38,1,30016047,0,14,107,BankScope 소상공인 대출,91876b9a4a6fed856ab46d8e
19,0,7568912,0,35,100,BankScope 자유적금,ef1aece897727cb8fb357901
40,0,42515191,0,8,97,BankScope 정기예금,34b8419b9e4219c53d4bbd2f
43,1,52303987,0,10,103,BankScope 기업 정기적금,10163a5100c49513681565f3
35,0,8294994,1,14,106,BankScope 전세자금대출,baaea49d765dc28cc1168e8f
35,0,7279476,1,6,105,BankScope 주택담보대출,5f53a9ea5d827c25e62322c3
68,0,79041764,0,5,98,BankScope 시니어 우대예금,1588adc44af298d14575abd4
48,0,75196210,0,10,97,BankScope 정기예금,f5299f658232459f25f86788
34,0,12636786,1,18,102,BankScope 주택 마련 적금,9b9b474d3362d131c97d7558
21,0,2194008,0,24,101,BankScope 청년 희망적금,ed486e59c044aafe0fb3d8c6
20,0,4642649,1,12,106,BankScope 전세자금대출,d28dcd77f7ab51818261225b
30,0,16112923,1,8,105,BankScope 주택담보대출,1d8b36a40e1dab3062839b28
46,1,295109716,0,5,108,BankScope 기업대출,88f9ac142695a8a3ae9576d2
52,1,395174035,1,8,108,BankScope 기업대출,64ca7804f673651ce474776c
34,0,3726342,1,22,104,BankScope 신용대출,6b7951032a7ae4a558ba693c
38,1,49267552,0,8,103,BankScope 기업 정기적금,288c721c2615707474d462e7
26,0,5600079,1,14,106,BankScope 전세자금대출,687397ce37dab0f900bd8be3
36,0,20846294,0,18,102,BankScope 주택 마련 적금,28a6430bcaaab329d375b2ad
68,0,56742774,0,3,98,BankScope 시니어 우대예금,3eff3308cb3877fc288742ca
36,0,8258595,0,32,100,BankScope 자유적금,32db4d01eeaffd4d29272373
41,1,69458738,0,11,103,BankScope 기업 정기적금,51595f316e60bd3229f5ab42
22,0,6362453,0,42,100,BankScope 자유적금,2fca42099a24193ac7fd49e7
52,0,47598047,0,4,97,BankScope 정기예금,711f3545ccd960fece41f58e
19,0,3798644,0,17,101,BankScope 청년 희망적금,8406e63f89aaa993e5fa6759
68,0,83210937,1,6,98,BankScope 시니어 우대예금,068237c7fd6fd10af838abea
34,0,27070515,1,13,105,BankScope 주택담보대출,e26789c02daaf8385ff177bf
65,0,80300524,0,6,98,BankScope 시니어 우대예금,48c1fd5d52a5db274f975168
29,0,3888961,0,18,106,BankScope 전세자금대출,58858314a6d8d73963f139d5
26,0,8478672,1,21,106,BankScope 전세자금대출,1cbc7023c9a969e14fa6cd22
34,0,40541327,0,11,97,BankScope 정기예금,aea6cbe734014f566b8daf49
37,0,5812376,1,39,100,BankScope 자유적금,01498c9fe8d63fab7c92bb67
30,0,2733375,0,20,101,BankScope 청년 희망적금,9bb8dea642276d4951cbb25f
37,0,5327917,0,26,104,BankScope 신용대출,99ca6bf7d6e2906d1b3c6a94
25,0,4520260,0,22,104,BankScope 신용대출,5b3beddd3f4992d84afa5d50
28,0,6368267,0,23,100,BankScope 자유적금,17021910d60acd2e7179d162
35,0,12135379,0,33,100,BankScope 자유적금,a89ea1403ce85bf1da08773c
25,0,2641545,0,15,101,BankScope 청년 희망적금,c29fd60ca54255445541fae4
42,0,53513888,0,6,97,BankScope 정기예금,a8d02f529826c814f871f89f
40,0,82904039,0,6,97,BankScope 정기예금,529a37e8d7120ec8ac8eff36
40,0,51045564,1,5,97,BankScope 정기예금,4bf7e2297d1913f2c472ece3
41,1,180401146,0,4,99,BankScope 기업 정기예금,6da80b9bf76119907f8eb55b
38,0,64520376,0,8,97,BankScope 정기예금,04a708c76d0391b2ab462725
69,0,99446241,0,6,98,BankScope 시니어 우대예금,1b78eb13a732ca15e3bd53ef
39,0,17211059,0,4,105,BankScope 주택담보대출,4e6e4f36c97d8d20cecc34ae
44,0,29567076,1,9,97,BankScope 정기예금,dfaf079bde9528a0cd92bb47
21,0,4637109,1,18,106,BankScope 전세자금대출,83aee5dff79eb6990ebcdddb
40,1,45824405,1,6,103,BankScope 기업 정기적금,29c1eb9df82e0db1b9116e5e
31,0,7423278,0,44,100,BankScope 자유적금,afaadb75c99ba5735fbc0980
46,1,244546654,1,4,99,BankScope 기업 정기예금,fa265675143a8e97251b883d
66,0,44369484,0,1,98,BankScope 시니어 우대예금,c3ee1093d9d1cb7be66c36bc
34,0,21120756,0,15,102,BankScope 주택 마련 적금,37d5a57c4a63163e8043eed3
72,0,73168987,0,1,98,BankScope 시니어 우대예금,fdf64629e0249c7708160d20
34,1,34003681,1,14,107,BankScope 소상공인 대출,4e6f782149e2136c3d536f6e
69,0,80212584,0,4,98,BankScope 시니어 우대예금,354f3c0db4ceb1e685126227
41,0,48699166,0,8,97,BankScope 정기예금,60b25265395ef4569fb6c5e8
35,0,16444185,0,17,102,BankScope 주택 마련 적금,a2e4f5f7ba570e4559b49403
25,0,1455862,0,17,101,BankScope 청년 희망적금,790a33e3423261ff55e66378
32,0,12534269,0,26,100,BankScope 자유적금,75e55a320c55215931c34dbe
34,0,7154989,0,44,100,BankScope 자유적금,b9b17548485356eb626e12fd
39,0,7941712,0,37,100,BankScope 자유적금,1330bcaec73436bb9f92b409
34,0,5995701,0,45,100,BankScope 자유적금,afa6a98572316ea64a105869
31,0,11227649,0,44,100,BankScope 자유적금,05813cec2f97c175e8b72e27
55,0,64667713,0,7,97,BankScope 정기예금,b1cb8b83777d651f66bf7a29
20,0,7174114,0,22,106,BankScope 전세자금대출,86a496553c71b5b889347e48
72,0,98848294,0,6,98,BankScope 시니어 우대예금,85a22f2eadd6b795c33a8876
26,0,8201294,0,28,100,BankScope 자유적금,cb9aa956fceb92007a7ce14d
30,0,9119467,0,27,100,BankScope 자유적금,218b3999d0a97b2bc7c894b3
25,0,3135542,0,20,101,BankScope 청년 희망적금,78548592c2329661c7624b35
38,0,10221624,0,39,100,BankScope 자유적금,5296e5e84fc153366cef673b
31,0,11422978,0,20,102,BankScope 주택 마련 적금,c7e4ba7f9402fc01839bd310
34,0,11202150,0,42,100,BankScope 자유적금,2e19d32e6e38f8302ed37c47
19,0,3211621,0,15,101,BankScope 청년 희망적금,dab4ff1ac6faddfbe0eb8fce
27,0,10030684,0,46,100,BankScope 자유적금,5b4e001217e76f703ed7215e
65,0,143280059,0,5,98,BankScope 시니어 우대예금,f7ad18357b46e3513ec55a5f
21,0,6370447,0,33,100,BankScope 자유적금,1da4ae367348319b40bcee60
44,0,62281489,0,7,97,BankScope 정기예금,8bb596fef00eb10d948ae5ec
60,0,76166036,0,1,98,BankScope 시니어 우대예금,07be8b305ffa628da999f9c4
37,0,3229652,1,32,104,BankScope 신용대출,004960d7f6d739972e630dcd
29,0,2148158,0,27,101,BankScope 청년 희망적금,78ef570a39580798fa43257b
39,0,30995367,1,12,105,BankScope 주택담보대출,acc0ef01b8d68167c481ca1c
30,0,2977330,0,13,101,BankScope 청년 희망적금,9fea06222dd70b3069490cf4
31,0,5856978,1,16,106,BankScope 전세자금대출,a4543491c4b073cff00e9c8f
45,1,137842284,0,8,99,BankScope 기업 정기예금,d4425368ddb256ebb1cd88b8
23,0,4147836,0,18,101,BankScope 청년 희망적금,6887411ede29004d05d6016a
39,0,16387639,1,20,102,BankScope 주택 마련 적금,511e1e86caf4ea3cd63ea327
43,0,17380603,1,11,105,BankScope 주택담보대출,6bf055feea23026aa91c72f5
32,0,6381223,1,25,104,BankScope 신용대출,c3bbb697203358cb07eddabd
39,0,8136008,0,39,100,BankScope 자유적금,32a88dce2b6b8eccf2cecedb
31,0,7376834,1,36,100,BankScope 자유적금,d9c54399b011c65f78d669f1
41,0,50968070,0,6,97,BankScope 정기예금,3fc67f79f0ab00eb06650196
68,0,42573541,0,7,98,BankScope 시니어 우대예금,7c3ed53a2ba95ff164282631
47,0,56741502,0,5,97,BankScope 정기예금,b2c867b3457efce3cc988709
63,0,97643170,0,6,98,BankScope 시니어 우대예금,90b3bc887570ebcd13f4c9ca
28,0,7304801,1,36,104,BankScope 신용대출,abf2e88f98e920c601ba7356
19,0,2757778,0,20,101,BankScope 청년 희망적금,f39d8ad69a3484fce50bf4cc
37,0,15109081,0,13,102,BankScope 주택 마련 적금,23c0083599067102749ca416
37,0,4179823,1,18,104,BankScope 신용대출,6af5cb3e509f077d846c10a2
20,0,5843561,1,16,106,BankScope 전세자금대출,dffc616c870144922e06dd32
70,0,97956698,0,1,98,BankScope 시니어 우대예금,832a079db3ee22a2cfdb59f1
65,0,94090350,0,0,98,BankScope 시니어 우대예금,f08a0c7154f0624035b29f30
22,0,2650288,0,20,101,BankScope 청년 희망적금,0f57066e723689cfbcd8aebc
60,0,107254894,0,4,98,BankScope 시니어 우대예금,8b5b59e5992350a1eb8e523d
55,0,94877563,0,8,98,BankScope 시니어 우대예금,288d1d6cb242a098fcc12b78
42,0,12840159,0,21,102,BankScope 주택 마련 적금,3d046ba30a2c974728c3ef5a
39,0,18591409,0,16,102,BankScope 주택 마련 적금,134378ac219a8250cea733fc
41,0,46024025,0,10,97,BankScope 정기예금,9c85b90f4086074aa5dd658a
32,0,1317065,0,20,101,BankScope 청년 희망적금,5bafc35884228252c6732973
42,0,62115885,0,6,97,BankScope 정기예금,33e31fb97a95e5dda20fb981
33,0,9709956,1,31,100,BankScope 자유적금,fa81832a18439b1d781b4e94
45,0,47431155,1,8,97,BankScope 정기예금,9f73b98b3789f4a381b79050
19,0,4578442,0,23,101,BankScope 청년 희망적금,e8b0c0e75dbbda5dbba82470
25,0,7443394,0,14,106,BankScope 전세자금대출,30971bb5391f4421c5b16fc4
42,0,10951913,1,11,105,BankScope 주택담보대출,c83c6747a1728c8fa3f54e05
57,0,83023073,0,5,98,BankScope 시니어 우대예금,2f2c45fa0aa52572d0db7fd4
29,0,3742665,0,27,101,BankScope 청년 희망적금,8ecd54dc91c0575c8ea521c8
67,0,84370544,0,6,98,BankScope 시니어 우대예금,be11572affc06bde79e6c1a3
29,0,5442711,1,20,104,BankScope 신용대출,c4bd35b05d0ba3e800e2adca
46,0,64155732,0,8,97,BankScope 정기예금,303289ee59c660a16555206a
37,0,5773975,1,35,100,BankScope 자유적금,67d957e7c0642c08ae6b5fd4
29,0,12890185,0,16,102,BankScope 주택 마련 적금,8595c16b625b381dd8a74bb2
55,0,57188751,0,7,97,BankScope 정기예금,a660b96a1df8efa3baa23693
44,0,73063269,0,9,97,BankScope 정기예금,2e50292812b870a82ab75a35
51,1,18076387,1,8,107,BankScope 소상공인 대출,08249dbb46101692f1f07fc2
28,0,9779167,0,36,100,BankScope 자유적금,532ab3d932839238c38064c8
38,0,5988376,0,50,100,BankScope 자유적금,6bc04d300992f919bae32147
36,0,17158313,0,11,102,BankScope 주택 마련 적금,548aa0ae6605f1c1db58a4fd
28,0,11092240,0,41,100,BankScope 자유적금,3dcef9605f319431b4689bb9
30,0,5561610,0,40,100,BankScope 자유적금,dc276fe9a5862044578e1d85
40,0,12994091,1,12,102,BankScope 주택 마련 적금,9eb4deee2da07da49357434f
35,0,11319666,0,27,100,BankScope 자유적금,a078dd4dfe16759087528adb
32,0,10565009,1,14,106,BankScope 전세자금대출,2e2aeb30e78c6aab121252ad
21,0,2991756,0,23,101,BankScope 청년 희망적금,3e6ca694fbeb3421ec54b413
65,0,108292242,0,6,98,BankScope 시니어 우대예금,0acbb833fa9c415296a8e999
50,0,48779784,0,8,97,BankScope 정기예금,6ffd1dc5e3fd788e41a997b6
48,1,34747327,1,14,107,BankScope 소상공인 대출,cbae574e9d4da46a0605c3dc
27,0,4093200,0,13,101,BankScope 청년 희망적금,6620272f51ecbccd09eeda74
33,0,56465145,0,9,97,BankScope 정기예금,add5e80802285f2de2f795e3
47,1,25453954,0,5,103,BankScope 기업 정기적금,70f68b7fe1e7d1ecb5dd2d71
26,0,9201045,0,10,106,BankScope 전세자금대출,353e61319ed4e90b3eb60146
36,0,15427199,1,13,105,BankScope 주택담보대출,c55bf46ac2676e2514f264b2
27,0,22885313,0,20,102,BankScope 주택 마련 적금,730aaa5b0f2d7ecdb0144935
34,0,7599644,0,26,100,BankScope 자유적금,3a48eaa24db4c3686eebcc3e
47,1,172057829,0,6,99,BankScope 기업 정기예금,e135d4c10ab3de93eb4dfa15
40,0,15831863,0,15,102,BankScope 주택 마련 적금,38c249563c347ee066847360
33,0,3312203,0,23,104,BankScope 신용대출,35f800121787aafc45c855f6
36,0,5181914,0,47,100,BankScope 자유적금,ff145d2cdcf840f2470a9a56
56,0,29009867,0,5,97,BankScope 정기예금,541ef781c0375353a0107aca
46,0,61978500,0,11,97,BankScope 정기예금,1f4d1697eb1693a309f0f76f
69,0,87852093,0,8,98,BankScope 시니어 우대예금,e995cf20a43606831eddd7ab
35,0,15704964,1,15,102,BankScope 주택 마련 적금,de67118513e3f102af35b3de
19,0,3194698,0,23,101,BankScope 청년 희망적금,8629599a0015f5697a40ab3b
37,0,15980870,0,18,102,BankScope 주택 마련 적금,b187bd57da9c6acb33d10832
38,0,3959106,0,39,100,BankScope 자유적금,6de603845e0029e02d281ebe
65,0,29610280,0,2,98,BankScope 시니어 우대예금,43cfaf08ce1bf99f247d5800
66,0,34869546,0,4,98,BankScope 시니어 우대예금,09bd34cfa27724e901d9172b
32,0,3715938,1,21,101,BankScope 청년 희망적금,6e25a65792161ef9ecc255a1
47,0,52051838,0,12,97,BankScope 정기예금,e9ed650c05f1329bf52f92ec
33,0,11508120,0,37,100,BankScope 자유적금,ecfb20eec3282ac686b63f0e
24,0,2590345,0,28,101,BankScope 청년 희망적금,29c8befba7d33b0f9c44306e
40,1,44116670,1,11,107,BankScope 소상공인 대출,950b720f989f93d4b9e0dbf4
43,0,67133110,0,12,97,BankScope 정기예금,ec37d2fe25772b88150ba348
36,0,32150546,1,14,105,BankScope 주택담보대출,ed763746e2b2c825d20d66d4
