age,is_corporate,gender,total_balance,account_count,has_active_loan,has_overdue_loan,has_upcoming_payment,has_issuing_card,has_check_card,has_credit_card,has_deposit_sub,has_savings_sub,default_risk_level,recent_deposit_count,recent_withdrawal_count,recent_transfer_count,days_since_last_tx,max_password_fail_count,has_business_id,task_detail_type,savings_near_maturity,deposit_near_maturity,profile_id,scenario_kind
31,0,1,25269918,2,0,0,0,0,1,0,0,0,0,1,2,3,4,0,0,주택담보대출,0,0,1e1e553d00c1b3814ab9451f,original_cleaned
22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,999,0,0,입출금 계좌개설,0,0,6d4e72cbafde9b93473b37c7,original_cleaned
58,0,1,22834259,1,0,0,0,0,1,0,0,0,0,7,1,0,2,0,0,입금,0,0,dcc034203b2323e4d9cb8ba9,original_cleaned
43,0,1,17225744,1,0,0,0,0,1,1,0,0,0,2,8,0,3,0,0,출금,0,0,e6b4473dc5379de1ea2cbb23,original_cleaned
45,0,0,7035079,1,0,0,0,0,1,0,0,0,0,0,0,0,32,0,0,신용카드 발급,0,0,7861811650d3d4d7f3263509,original_cleaned
52,0,0,8067608,2,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,금융상품가입,0,0,72c58ac223f4be0b44fbb0d6,original_cleaned
49,0,1,10314522,1,0,0,0,0,0,0,0,0,0,10,4,1,7,0,0,입금,0,0,ce80ace8853b6905748f50a8,original_cleaned
51,0,1,10000000,1,0,0,0,0,0,1,0,0,0,0,0,0,42,0,0,주택담보대출,0,0,9aa9e25bd61483958d136683,original_cleaned
37,0,1,2106851,3,0,0,0,0,0,0,0,1,0,6,1,2,14,0,0,적금,1,0,aed1bd2c8961b75fb25d75a2,original_cleaned
50,0,0,20969161,2,0,0,0,0,1,0,0,0,0,5,0,14,3,0,0,이체,0,0,5c2bea759576c0308ae2f9ee,original_cleaned
66,0,1,26321975,2,0,0,0,0,1,0,0,0,0,7,2,0,13,0,0,입금,0,0,c60b5abc61f583292ca3ae76,original_cleaned
39,0,1,1739468,2,0,0,0,0,0,0,0,1,0,3,1,3,6,0,0,적금,1,0,96238187b1be6bc3f0665c0a,original_cleaned
51,0,1,1746249,3,0,0,0,1,1,0,0,0,0,4,2,1,8,0,0,카드수령,0,0,4a110e1b8f6858c66ec81dd5,original_cleaned
64,0,1,11313719,1,0,0,0,0,1,1,0,0,0,6,2,1,13,0,0,입금,0,0,f9a0fd7b9621e773b353dedb,original_cleaned
32,0,0,18747720,2,1,1,1,0,0,0,0,0,0,0,0,0,37,0,0,연체관리,0,0,40408823ab961d00ddd4fe80,original_cleaned
61,0,1,8893413,1,0,0,0,0,1,0,0,0,0,2,10,1,5,0,0,출금,0,0,7d0951c164611b47dcb7e208,original_cleaned
34,0,0,4257705,1,0,0,0,0,0,0,0,0,0,5,4,1,20,0,0,체크카드 발급,0,0,2e127514b55a11807c92a636,original_cleaned
59,1,1,7997154,2,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,법인카드 발급,0,0,771a1928ed65cc8a42e44012,original_cleaned
56,0,0,13247001,2,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,주택담보대출,0,0,a917830ee6edff31866f171d,original_cleaned
34,0,0,979271,2,0,0,0,0,0,0,0,0,0,4,1,0,2,0,0,체크카드 발급,0,0,2ec641849a98b6b6c76b8dae,original_cleaned
46,0,1,1642577,2,1,0,1,0,1,0,0,0,0,3,1,3,4,0,0,대출 상환,0,0,31e1c0fb35e543afed137965,original_cleaned
40,0,1,11011622,2,0,0,0,0,1,0,0,0,0,7,5,1,10,0,0,신용대출,0,0,dc3916b75979c7b8968a9883,original_cleaned
25,0,1,10913648,1,0,0,0,0,1,1,0,0,0,0,5,1,26,0,0,전세자금대출,0,0,bf75a3a2a7a272cea84bc449,original_cleaned
38,1,1,26535405,2,1,1,0,0,0,0,0,0,3,2,4,5,5,0,0,부도관리,0,0,748a15b167330cb6d5cd0e1b,original_cleaned
38,0,1,10000000,2,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,주택담보대출,0,0,ce81a6f86e483fd2bc690e75,original_cleaned
57,0,0,4959480,1,1,0,1,0,1,1,0,0,0,3,2,1,26,0,0,대출 상환,0,0,2d84d811bcae9ec3e681a9b4,original_cleaned
46,0,1,21936617,1,1,0,0,0,0,0,0,0,0,0,0,0,32,0,0,금융상품가입,0,0,26c0bac24b371801bf9ff457,original_cleaned
37,0,1,7850457,2,1,0,0,1,0,0,0,0,0,0,0,0,44,0,0,카드수령,0,0,4a7034ef35a59b9ae64b01a4,original_cleaned
47,0,1,7222689,1,1,1,0,0,1,0,0,0,0,4,2,2,19,0,0,연체관리,0,0,03bbcff230ee858749565467,original_cleaned
34,0,1,1672173,1,0,0,0,0,0,0,0,0,0,0,2,3,5,0,0,체크카드 발급,0,0,5f53d0674f05f09fb84ffb6e,original_cleaned
46,0,1,1870815,1,0,0,0,0,1,0,0,0,0,4,2,0,20,0,0,신용카드 발급,0,0,2764c54cf7868adbb3d44c8f,original_cleaned
62,0,1,4701357,1,0,0,0,0,1,1,0,0,0,2,16,1,2,0,0,출금,0,0,4cf306528c014e9ef6046618,original_cleaned
53,0,0,7534608,1,0,0,0,0,1,0,0,0,0,3,9,3,12,0,0,출금,0,0,45ea9983157f02cc22fe9ceb,original_cleaned
34,0,0,7538054,2,0,0,0,0,0,1,0,0,0,5,5,0,29,0,0,전세자금대출,0,0,84d289e7adb92c229bcf005b,original_cleaned
59,0,0,2414732,1,1,0,1,0,0,0,0,0,0,5,3,4,9,0,0,대출 상환,0,0,1c652cd7a11deb8845247f03,original_cleaned
40,1,1,334349492,1,1,0,0,0,1,0,0,0,0,2,3,1,25,0,0,기업대출,0,0,797fe33d088ee91fb6954d61,original_cleaned
43,0,1,6550050,1,0,0,0,0,0,0,0,0,0,0,9,2,7,0,0,출금,0,0,ddbe8f5490888fe9a3f65705,original_cleaned
36,0,0,28305612,3,0,0,0,0,1,0,1,0,0,4,0,1,25,0,0,예금,0,1,1e599a54487f3c5ede7f1c52,original_cleaned
57,0,0,4182394,1,0,0,0,0,1,0,0,0,0,10,0,1,8,0,0,입금,0,0,58b1933f647ee56d9a88e06d,original_cleaned
24,0,0,948861,2,0,0,0,0,0,0,0,0,0,5,2,1,5,0,0,체크카드 발급,0,0,666c6480f2721ceecd804d52,original_cleaned
33,0,0,50358359,3,0,0,0,0,1,0,0,0,0,0,1,3,8,0,0,체크카드 발급,0,0,99c71ff518f80bb0a0cea83e,original_cleaned
23,0,0,10735932,1,0,0,0,0,1,1,0,1,0,6,1,1,22,0,0,적금,1,0,4c957bc4f34b9fc1e5802350,original_cleaned
26,0,0,3577461,1,0,0,0,0,0,1,0,0,0,3,3,0,6,0,0,전세자금대출,0,0,1550582f1c1710db90f363eb,original_cleaned
78,0,0,20162234,1,0,0,0,0,1,1,0,0,0,4,2,2,11,0,0,연금신청,0,0,b6b1702768298afa34140c8e,original_cleaned
42,0,0,3826684,3,0,0,0,1,0,0,0,0,0,0,0,0,39,0,0,카드수령,0,0,052f788adfcdce7d58687c94,original_cleaned
41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,999,0,0,입출금 계좌개설,0,0,9e8ab2050044f97645d8b342,original_cleaned
34,0,1,11001651,1,0,0,0,0,0,0,0,0,0,2,3,2,14,0,0,신용대출,0,0,514f67b5cf6f5559b46b1f53,original_cleaned
32,0,1,6952002,2,0,0,0,0,1,0,0,0,0,0,0,0,44,0,0,금융상품가입,0,0,21587487637c03c8ba500a91,original_cleaned
51,0,0,12273031,1,0,0,0,0,1,1,0,0,0,0,0,0,325,4,0,통장 비밀번호 변경,0,0,ff13f9888fe75d41a3b0d0c8,original_cleaned
58,0,1,7588901,2,0,0,0,0,1,0,0,0,0,5,1,2,8,0,0,입금,0,0,724be5626ca1ca69b9b31eb6,original_cleaned
57,0,1,11670777,1,0,0,0,0,1,0,0,0,0,6,1,1,12,0,0,입금,0,0,54438259cd18cd524b9f2b30,original_cleaned
43,0,1,10720856,2,0,0,0,0,1,0,0,0,0,4,4,1,14,0,0,신용카드 발급,0,0,f1ec1d67f49151780048cc66,original_cleaned
42,0,1,1101556,1,1,0,0,1,1,1,0,0,0,4,6,5,28,0,0,카드수령,0,0,7ee3374c18da21e8af48590b,original_cleaned
59,0,1,14199223,1,1,0,0,0,0,0,0,0,0,0,0,0,36,0,0,연금신청,0,0,a6109314382d12f76abdeae7,original_cleaned
43,0,0,90790801,3,1,0,0,0,0,0,0,0,0,3,4,2,4,0,0,주택담보대출,0,0,3df25daf20640d4b6be8495f,original_cleaned
30,0,1,5770034,1,0,0,0,0,1,1,0,0,0,0,0,0,35,0,0,이체,0,0,c486b75e4f0ca8cdae3c65d0,original_cleaned
35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,999,0,0,입출금 계좌개설,0,0,25418fba35732544abeba6cb,original_cleaned
26,0,0,6815076,1,1,0,0,0,1,0,0,0,0,0,0,0,38,0,0,신용카드 발급,0,0,493e93b3ed90bcc670046fc2,original_cleaned
50,0,1,52309226,2,0,0,0,0,1,0,0,0,0,1,4,1,21,0,0,주택담보대출,0,0,47eda8da0d083d857203964e,original_cleaned
62,0,1,4748168,1,1,0,0,1,0,0,0,0,0,4,1,1,17,0,0,카드수령,0,0,2a7af3b28d12f06ade3a6da3,original_cleaned
28,0,0,546012,2,1,1,1,0,1,1,0,0,0,2,4,2,25,0,0,연체관리,0,0,6a8c7c5fa851d0138582cae4,original_cleaned
61,0,1,1861572,2,0,0,0,0,1,0,0,0,0,0,3,19,9,0,0,이체,0,0,c8ec47391a78f1020fb2d39e,original_cleaned
29,0,0,465589,2,0,0,0,0,0,0,0,0,0,7,6,2,1,0,0,신용대출,0,0,e4753567fe73e1fce971dc7a,original_cleaned
59,0,0,11290884,2,1,0,1,0,0,0,0,0,0,3,2,3,5,0,0,대출 상환,0,0,68494e3a8610c6eb607795d1,original_cleaned
40,0,0,6325552,3,0,0,0,1,0,0,0,0,0,2,3,1,27,0,0,카드수령,0,0,1e1907701e4de1f755035ad2,original_cleaned
51,0,0,15488946,2,0,0,0,0,0,0,0,0,0,3,4,1,2,0,0,주택담보대출,0,0,8f74840ce694f35dced33a28,original_cleaned
38,1,0,51852525,3,0,0,0,0,1,0,0,0,0,0,1,2,28,0,0,법인카드 발급,0,0,1370e8f5342082130fe7783f,original_cleaned
32,0,0,18646680,2,0,0,0,0,1,0,0,0,0,0,0,0,32,0,0,신용카드 발급,0,0,8b9cfe8014eadecfaf67981f,original_cleaned
71,0,0,7902884,1,1,0,0,0,1,0,0,0,0,8,8,3,7,0,0,연금신청,0,0,71a2ab9dba7552b1754233b1,original_cleaned
32,0,1,2024329,1,0,0,0,0,0,1,0,1,0,4,3,3,4,0,0,적금,1,0,037c990044eb43b7e1878eb4,original_cleaned
63,0,0,992698,2,0,0,0,0,0,0,0,0,0,5,12,0,4,0,0,출금,0,0,62907374b957a5663d9c411d,original_cleaned
32,0,1,12407936,1,0,0,0,0,0,0,1,0,0,0,0,0,42,0,0,예금,0,1,b0f53a518d543e182fd89669,original_cleaned
79,0,0,912799,1,0,0,0,0,1,0,0,0,0,0,0,0,310,5,0,통장 비밀번호 변경,0,0,696f03446dbf76138a72078d,original_cleaned
39,0,1,16406150,2,0,0,0,0,0,0,0,0,0,0,10,1,6,0,0,출금,0,0,4316fe68ef8bc83a173c9d9d,original_cleaned
22,0,0,2366316,2,0,0,0,0,0,0,0,0,0,3,1,3,8,0,0,적금,0,0,e3036d1682908559e8f9fab3,original_cleaned
64,0,1,18444485,1,0,0,0,0,1,1,0,0,0,4,10,2,13,0,0,출금,0,0,b1c239fe10fb305a51730ee7,original_cleaned
35,0,0,1929067,1,0,0,0,0,0,0,0,0,0,0,4,1,30,0,0,금융상품가입,0,0,fe30fcf2a848299c4205549c,original_cleaned
29,1,1,4682931,2,1,0,0,0,1,0,0,0,0,3,5,2,20,0,0,법인카드 발급,0,0,1a317e6ceb47021793a5f2d1,original_cleaned
31,0,1,111761,2,0,0,0,0,1,0,0,0,0,2,8,1,10,0,0,출금,0,0,9309799865462aa63a5f58e9,original_cleaned
61,0,1,11932973,1,0,0,0,1,0,0,0,0,0,0,0,0,33,0,0,카드수령,0,0,a6a999a23d6960fb48832aba,original_cleaned
37,0,0,490458,1,0,0,0,0,1,0,0,1,0,2,2,1,28,0,0,적금,1,0,a5eb9332cbb665af79a41506,original_cleaned
31,0,1,2822790,1,0,0,0,0,0,0,0,0,0,5,4,2,10,0,0,출금,0,0,891ed125375560ad7ec6ba99,original_cleaned
63,0,0,1170199,2,0,0,0,1,1,1,0,0,0,3,4,5,22,0,0,카드수령,0,0,ceaf9fd904fa286b4b2c2595,original_cleaned
50,0,1,6598799,1,1,0,1,0,1,1,0,0,0,0,0,0,38,0,0,대출 상환,0,0,e2b80468583e65b03d8f8716,original_cleaned
50,0,1,7466593,3,0,0,0,1,1,1,0,0,0,3,0,2,20,0,0,카드수령,0,0,b58b78cf1488fcfb8b3d3781,original_cleaned
29,0,1,3513086,3,0,0,0,0,1,0,0,0,0,3,3,1,13,0,0,신용카드 발급,0,0,0f6479899140efaa64be24cd,original_cleaned
41,0,0,1538257,3,0,0,0,0,0,0,1,0,0,4,2,0,6,0,0,예금,0,1,ee600e796948c2f922407cc1,original_cleaned
50,0,1,37882657,2,0,0,0,0,1,0,0,0,0,4,7,3,3,0,0,주택담보대출,0,0,40c6b6f7d16d77f986f6a437,original_cleaned
32,0,1,3434038,1,1,0,0,1,0,1,0,0,0,0,0,0,34,0,0,카드수령,0,0,8695d9b30083cf7d6aa75f69,original_cleaned
55,0,1,17897808,1,0,0,0,0,0,1,0,0,0,1,0,4,13,0,0,소상공인 대출,0,0,2924c5a8597e8cd88934707e,original_cleaned
47,0,0,4266416,2,0,0,0,1,1,0,0,0,0,0,0,0,39,0,0,카드수령,0,0,ccf610595a57c31a5e398250,original_cleaned
42,0,1,23239624,3,0,0,0,0,0,0,0,0,0,5,2,2,25,0,0,주택담보대출,0,0,e40e122359d203a1906cb66a,original_cleaned
55,0,0,40888127,2,1,1,1,0,0,0,0,0,0,4,1,1,14,0,0,연체관리,0,0,cfdaea2833ef074a85ebe3c8,original_cleaned
36,0,0,694713,1,0,0,0,0,1,1,0,0,0,3,0,0,23,0,0,신용대출,0,0,e534399578246b98140d2475,original_cleaned
30,0,1,6816400,2,1,0,1,0,0,1,0,0,0,4,5,0,16,0,0,대출 상환,0,0,38ef892df99e86c237d0bb05,original_cleaned
53,1,1,78266390,3,0,0,0,0,1,0,0,0,0,5,4,0,9,0,0,법인카드 발급,0,0,ed4fc0959301b912ea08c33c,original_cleaned
31,0,1,9847764,1,0,0,0,0,1,1,0,0,0,0,0,0,35,0,0,전세자금대출,0,0,e64d78af834ee51a1b117103,original_cleaned
43,0,1,49986864,3,0,0,0,0,0,0,1,0,0,0,0,0,39,0,0,예금,0,1,e55bfb5c70a76468dff70fae,original_cleaned
63,0,1,30288432,2,1,0,0,0,0,1,0,0,0,1,4,4,20,0,0,소상공인 대출,0,0,0e60dd6bc338892d22a252bf,original_cleaned
51,0,1,7606065,1,1,0,0,0,0,0,0,0,0,0,0,0,96,5,0,통장 비밀번호 변경,0,0,99fd187b3205fdf126001bc3,original_cleaned
56,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,999,0,0,법인계좌 개설,0,0,6a2423c687d71efee81c2798,original_cleaned
59,0,1,4983189,2,1,0,1,0,0,1,0,0,0,3,1,3,23,0,0,대출 상환,0,0,3cf63dd1bcea480a28bc35c2,original_cleaned
57,0,1,11213865,2,1,0,0,1,0,0,0,0,0,1,0,4,4,0,0,카드수령,0,0,39f25c3208098067d1e1a052,original_cleaned
41,0,0,1712777,2,0,0,0,0,1,0,0,1,0,2,4,4,14,0,0,적금,1,0,5d7c83eba3247fc89d97dc29,original_cleaned
51,0,1,2579118,2,0,0,0,1,0,0,0,0,0,0,0,0,44,0,0,카드수령,0,0,7622b7fc88f41dec861593de,original_cleaned
29,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,999,0,0,입출금 계좌개설,0,0,01a64bf37403d9038bdea76f,original_cleaned
25,0,1,12406316,2,0,0,0,0,0,0,0,0,0,4,11,0,7,0,0,출금,0,0,570335491b4312fd260e5256,original_cleaned
60,0,0,3483654,2,0,0,0,0,1,0,0,0,0,0,4,1,6,0,0,출금,0,0,b86d1eab40f62d91b5d80912,original_cleaned
33,0,1,11465581,1,0,0,0,0,1,1,0,0,0,6,1,2,7,0,0,전세자금대출,0,0,87bca5d60939f34a37feb10a,original_cleaned
47,0,0,2935253,1,0,0,0,0,1,0,0,1,0,1,2,0,2,0,0,적금,1,0,9158d0c11d92301f0f96cfbe,original_cleaned
31,0,1,2591840,2,0,0,0,1,1,1,0,0,0,3,1,1,24,0,0,카드수령,0,0,ba68c880d58d7becd87a55e9,original_cleaned
46,0,0,6248819,2,1,1,1,0,1,1,0,0,0,3,5,3,28,0,0,연체관리,0,0,c44cb155b042e53f5e85e769,original_cleaned
38,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,999,0,0,입출금 계좌개설,0,0,4b969bcff8bf903e56f64c27,original_cleaned
28,1,1,21666171,1,0,0,0,0,0,0,0,0,0,1,1,4,29,0,0,법인카드 발급,0,0,4fc0d9d63ea407424110e8d0,original_cleaned
21,0,0,2364780,2,0,0,0,0,0,0,0,0,0,2,7,2,2,0,0,체크카드 발급,0,0,6ec7185ce142b8d7d88988ae,original_cleaned
38,0,0,12100953,2,1,0,1,0,1,0,0,0,0,3,2,3,13,0,0,대출 상환,0,0,fef6aa918cd241aef052a6c3,original_cleaned
69,0,1,25579054,1,0,0,0,0,1,0,0,0,0,8,3,1,8,0,0,입금,0,0,08d938bd2afdc4953880cf19,original_cleaned
44,0,0,480510,3,0,0,0,1,1,1,0,0,0,1,3,3,4,0,0,카드수령,0,0,8da0eb0197cb6ac2ecb978bc,original_cleaned
44,0,0,27368712,3,0,0,0,0,0,0,1,0,0,2,3,5,11,0,0,예금,0,1,1eecb90cf56978e09e517494,original_cleaned
31,0,0,4965181,2,0,0,0,0,0,0,0,1,0,0,0,0,38,0,0,적금,1,0,87d90360f90ac60c4d9e4311,original_cleaned
25,0,1,270864,2,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,체크카드 발급,0,0,fe1093a883fdac68346531c0,original_cleaned
40,0,0,60493242,3,1,0,0,0,1,1,0,0,0,0,0,0,33,0,0,주택담보대출,0,0,2a8a89ccadb15e3ae641ab87,original_cleaned
28,0,0,7053019,1,1,1,1,0,1,1,0,0,0,2,2,2,25,0,0,연체관리,0,0,1e90cf0d9b2d71c385aa4ff6,original_cleaned
43,0,0,13481006,1,0,0,0,1,0,0,0,0,0,2,1,3,19,0,0,카드수령,0,0,6b2b5a4db77043e7536d91e4,original_cleaned
53,0,0,4298688,1,0,0,0,0,0,0,0,0,0,4,7,0,12,0,0,출금,0,0,e2f200e1bf1884b9c50df14e,original_cleaned
62,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,999,0,0,법인계좌 개설,0,0,880d9b5272ad7330a801bfaa,original_cleaned
70,0,1,15219880,2,0,0,0,0,1,0,0,0,0,13,3,0,8,0,0,입금,0,0,c7dab47e39d4716a64e1e8f3,original_cleaned
27,0,0,3236984,1,0,0,0,0,0,0,0,0,0,3,1,3,22,0,0,전세자금대출,0,0,5f651d43e1ed76371820bb5f,original_cleaned
27,1,1,77981175,4,1,0,0,0,1,1,0,0,0,0,0,0,32,0,0,기업대출,0,0,42914b0a6f2ac7183f6c0118,original_cleaned
35,0,1,1292165,3,0,0,0,1,0,0,0,0,0,0,0,0,34,0,0,카드수령,0,0,1a177d879a0a84175c580c94,original_cleaned
64,1,0,27195101,1,1,1,0,0,1,0,0,0,3,0,0,0,34,0,0,부도관리,0,0,a2e84f759bdecff243bcdb0e,original_cleaned
27,0,0,21933015,2,0,0,0,0,0,0,0,0,0,2,2,13,8,0,0,이체,0,0,e04cb55592fbd57cb8c8af95,original_cleaned
33,0,0,316388,1,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,체크카드 발급,0,0,fbe8ab481f28f6858e895451,original_cleaned
58,0,1,55214855,1,0,0,0,0,0,0,1,0,0,2,7,0,5,0,0,예금,0,1,543f6f79d539b7fc0b0687c3,original_cleaned
37,0,1,19248241,3,1,0,0,0,1,0,1,0,0,6,3,3,8,0,0,예금,0,1,975417915ba2419a0960dd40,original_cleaned
42,0,1,8691729,1,1,0,0,0,1,0,0,0,0,1,2,18,2,0,0,이체,0,0,55a40bd69b082a501671e92d,original_cleaned
28,0,0,2172564,2,0,0,0,1,1,0,0,0,0,2,4,2,15,0,0,카드수령,0,0,9beb8969e1e0323d72e6c08c,original_cleaned
43,0,1,10000000,3,0,0,0,0,0,0,0,0,0,1,4,4,11,0,0,주택담보대출,0,0,554bfb9df19152e1ea406c7a,original_cleaned
24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,999,0,0,입출금 계좌개설,0,0,cc5cef3e4d4f256a2e9f2549,original_cleaned
63,0,0,697502,1,0,0,0,0,0,0,0,0,0,4,14,1,7,0,0,출금,0,0,735c8eac7e80451279c037b7,original_cleaned
39,0,1,24130514,3,0,0,0,0,1,1,0,0,0,1,9,4,10,0,0,주택담보대출,0,0,fcde2fe80b202b6eec7f9d37,original_cleaned
28,0,1,4478917,1,0,0,0,0,0,0,0,0,0,2,1,1,4,0,0,전세자금대출,0,0,d0457e20883873cc09e88992,original_cleaned
32,1,1,21072175,1,1,1,0,0,1,1,0,0,2,0,0,0,32,0,0,부도관리,0,0,306b32b6a57d98f23d2795f9,original_cleaned
77,0,0,8418199,1,0,0,0,0,1,0,0,0,0,0,0,0,191,5,0,통장 비밀번호 변경,0,0,2db708718140073eb2917f98,original_cleaned
46,0,1,14682860,1,0,0,0,0,1,0,0,0,0,3,0,5,15,0,0,금융상품가입,0,0,3fd45821d283036525ebd695,original_cleaned
55,0,1,14195975,2,0,0,0,0,0,0,1,0,0,2,1,3,2,0,0,예금,0,1,2be48405f01d717ebd9a754f,original_cleaned
36,0,0,10000000,3,0,0,0,0,1,0,0,0,0,2,2,1,19,0,0,주택담보대출,0,0,5bd56e4d4d8e9cfa5725212d,original_cleaned
40,0,0,5789118,2,0,0,0,0,1,0,0,0,0,0,0,0,317,4,0,통장 비밀번호 변경,0,0,5b0bf9525a466c1aa8f031b3,original_cleaned
53,0,0,14584011,1,1,0,0,0,1,0,0,0,0,1,7,1,7,0,0,출금,0,0,5cd011d748a16352191e7395,original_cleaned
40,0,1,25211781,1,0,0,0,0,1,0,1,0,0,4,6,1,13,0,0,예금,0,1,0e74435eac1ccd7c5a0e3ffa,original_cleaned
59,1,0,8777539,1,0,0,0,0,1,0,0,0,0,3,3,3,6,0,0,법인카드 발급,0,0,bec939a4ce9b0c5da9bcc564,original_cleaned
64,0,0,17034501,1,0,0,0,0,0,0,0,0,0,3,8,1,9,0,0,출금,0,0,d9be4b9f49f1f46672f32cae,original_cleaned
38,0,0,6114614,3,0,0,0,0,0,1,0,0,0,4,5,1,17,0,0,소상공인 대출,0,0,2dd425dbea5a27a56ee14fab,original_cleaned
33,1,1,190557662,1,0,0,0,0,0,0,0,0,0,2,8,2,7,0,0,법인카드 발급,0,0,45d402263523d553f01accb1,original_cleaned
44,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,999,0,0,입출금 계좌개설,0,0,efcc3f4602a129aeb48bf485,original_cleaned
37,0,0,5463275,2,0,0,0,0,0,0,0,0,0,1,4,2,16,0,0,입금,0,0,869375840e931eb9395036be,original_cleaned
53,0,0,36903296,1,0,0,0,0,0,0,0,0,0,5,3,5,15,0,0,금융상품가입,0,0,e03bb4bc4939d21a50df061f,original_cleaned
35,0,0,27639138,2,1,0,0,0,1,0,0,0,0,3,2,2,19,0,0,주택담보대출,0,0,8318236cb3592864266faf01,original_cleaned
58,0,0,16091747,1,1,0,1,0,0,1,0,0,0,0,0,0,44,0,0,대출 상환,0,0,d8e5432601e376d274650705,original_cleaned
79,0,1,8057047,2,0,0,0,0,0,0,0,0,0,0,0,0,261,5,0,통장 비밀번호 변경,0,0,350645c3cda7dbe27e9dcb7f,original_cleaned
61,0,0,2555940,1,1,0,1,0,1,0,0,0,0,2,1,4,27,0,0,대출 상환,0,0,b285258996454147f8bfed45,original_cleaned
44,0,0,19321856,3,0,0,0,0,1,0,0,0,0,0,2,5,16,0,0,신용카드 발급,0,0,dec637ce3b611899ff26689f,original_cleaned
44,1,0,416471977,4,1,0,0,0,0,0,0,0,0,4,5,1,2,0,0,기업대출,0,0,4cb0989b761af0b10d5a6e13,original_cleaned
35,0,0,5513942,2,1,0,1,0,0,0,0,0,0,0,0,0,32,0,0,대출 상환,0,0,146b3d18cccdced99282af30,original_cleaned
30,1,1,47216601,2,1,1,0,0,1,1,0,0,2,0,0,0,33,0,0,부도관리,0,0,f1bd7011588c5b6f23193c90,original_cleaned
58,0,1,73823377,2,0,0,0,0,0,1,1,0,0,1,3,2,21,0,0,예금,0,1,5e8bffd563e8f3b9b159109d,original_cleaned
62,0,0,9323835,2,0,0,0,1,1,0,0,0,0,0,0,0,44,0,0,카드수령,0,0,40d6b729c70991459fdbf1c5,original_cleaned
63,0,0,3125318,3,0,0,0,1,1,0,0,0,0,4,6,4,25,0,0,카드수령,0,0,41fd70ad6e666bdaab1ff3db,original_cleaned
32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,999,0,0,입출금 계좌개설,0,0,22a0e58505b73996f70e586e,original_cleaned
58,0,1,33491445,2,0,0,0,0,1,0,0,0,0,0,13,1,12,0,0,출금,0,0,2fba885e7d1df7d9759a36d8,original_cleaned
69,0,0,1669016,2,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,연금신청,0,0,a43043a82d013c87373b904b,original_cleaned
39,0,1,9257355,1,0,0,0,0,1,0,0,0,0,1,0,12,2,0,0,통장 비밀번호 변경,0,0,d3b1b47970f8fa967c1f641f,original_cleaned
20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,999,0,0,입출금 계좌개설,0,0,5364637cbbbef2508e3579a3,original_cleaned
46,0,0,67478016,3,0,0,0,0,1,0,0,0,0,9,2,0,12,0,0,주택담보대출,0,0,df1cca3bc6273b7407ee7c30,original_cleaned
47,0,1,219476,2,0,0,0,0,1,1,0,0,0,0,0,0,72,3,0,신용카드 발급,0,0,b4c4e03fb14bb8f9659cbc79,original_cleaned
31,0,0,267025,1,0,0,0,0,0,1,0,0,0,1,6,5,11,0,0,신용대출,0,0,1825ff7bba5cdefe2bc15374,original_cleaned
53,0,0,3582902,2,1,1,1,0,0,0,0,0,0,5,1,3,14,0,0,연체관리,0,0,981c347dea22a131949b3d2c,original_cleaned
44,0,1,2652732,2,0,0,0,0,1,0,0,0,0,5,4,0,25,0,0,신용카드 발급,0,0,66c2682eeeb219347210d301,original_cleaned
39,1,0,22716347,4,1,1,0,0,0,0,0,0,3,3,2,3,12,0,0,부도관리,0,0,513c0284baaa468d98ab998c,original_cleaned
23,0,0,541305,2,0,0,0,0,0,0,0,1,0,3,6,0,5,0,0,적금,1,0,38b91ae9ff8b417cfe951de9,original_cleaned
38,0,1,2761743,1,0,0,0,0,1,0,0,0,0,1,4,1,3,0,0,신용카드 발급,0,0,98d4154b7fda1f7f3b986775,original_cleaned
54,0,0,15894534,1,0,0,0,0,1,1,1,0,0,4,4,1,9,0,0,예금,0,1,20ce2552d5a96c7ed743fdf1,original_cleaned
36,0,1,11814523,2,0,0,0,0,1,1,0,0,0,1,1,2,11,0,0,전세자금대출,0,0,37d26c8b5f5cbed7f8768555,original_cleaned
